"Year","Month","SST.1","SST.2","SST.3","SST.4","SST.5","SST.6","SST.7","SST.8","SST.9","SST.10","SST.11","SST.12","SST.13","SST.14","SSTOI.1","SSTOI.2","SSTOI.3","SSTOI.4","SSTOI.5","SSTOI.1p3","SSTOI.2p3","SSTOI.3p3","SSTOI.4p3","SSTOI.5p3","SSH.1","SSH.2","SSH.3","SSH.4","SSH.5","SSH.6","SSH.7","SSH.8","SSH.9","SSH.10","SSH.11","SSH.12","SSH.13","SSH.14","CHL.1","CHL.2","CHL.3","CHL.4","CHL.5","CHL.6","CHL.7","CHL.8","CHL.9","CHL.10","CHL.11","CHL.12","CHL.13","CHL.14","Wind.UPW.1","Wind.UPW.2","Wind.UPW.3","Wind.UPW.4","Wind.UPW.5","Wind.UPW.6","Wind.UPW.7","Wind.UPW.8","Wind.UPW.9","Wind.UPW.10","Wind.UPW.11","Wind.UPW.12","Wind.UPW.13","Wind.UPW.14","SST.UPW.1","SST.UPW.2","SST.UPW.3","SST.UPW.4","SST.UPW.5","Bakun.UPW"
2015,3,29.5077760530555,29.5957281043731,29.8635204090792,29.996413602327,29.5513705423433,29.4508753847485,29.5497069713498,29.776825428009,29.8730353363289,29.8573187033335,29.733889697997,29.669215520223,29.5740604558267,29.1705687475204,29.5576759550882,29.689329686619,29.8477076225811,29.8262765277987,29.5113187763426,29.1179493093491,29.4364368343353,29.6931618523598,29.7673368597031,29.6852743172646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362823927051441,0.401496060442126,0.398067288511663,0.32882830363547,0.230891784950465,0.140042281449813,0.145361780552776,0.152517918829281,0.142272229887833,0.144943964934349,0.140467617417807,0.144552459237368,0.144124973907979,0.417995514344641,-1.02402264750318e-06,-1.4401912409312e-06,1.04045747255961e-06,-6.74459411382284e-06,-1.30180417727388e-05,-1.06512147652893e-06,-1.50843747900612e-06,-1.22380792284105e-06,-6.05864111093979e-06,-6.57671327789186e-06,-5.58217575417075e-06,-4.92196397999578e-06,-3.87410036258492e-06,7.93221065472354e-07,-0.526171705511203,-0.245122298658135,-0.361203910519787,-0.363901684577005,0.0226899134833403,133.88828972992
2015,4,29.9792830149333,30.2599771316737,30.3211111450195,30.3410489046121,30.186302036047,29.8553124767239,29.9599153389365,30.0337636774237,30.2031956768911,30.3822428979606,30.2377434283231,30.3971395922137,30.3927219260452,29.6403105696853,29.9160301454606,30.2490315913422,30.2417197894025,30.1805603433959,29.8712896223991,29.9887348421158,29.9833799571376,30.1846057522681,30.2664638100901,30.3465154118692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363321465559074,0.31664643882875,0.420667730597244,0.406585790415227,0.228413813033361,0.138293583575007,0.15475321177823,0.143721147990227,0.140033817035146,0.139092884682287,0.130485447731593,0.128968353720499,0.121505104380894,0.353383413894488,-3.02190327212364e-06,-1.26224306029599e-06,6.58802284598486e-07,-9.43823358233607e-08,6.84302795643058e-06,-3.5674297123478e-06,-7.12679270587945e-07,6.77137791171845e-08,1.11073043512988e-06,4.48650258600868e-07,3.00374397568248e-06,6.80754946870366e-06,3.84975134877442e-06,-2.05266975881862e-07,-0.219746748606365,-0.434051078351768,-0.232064143493112,-0.0901435832566442,0.206419889998234,82.5097532167274
2015,5,30.1284632744727,30.189225543629,30.0706215228065,30.1199283327375,29.7118182095614,29.8937284699802,29.9898818931957,30.149079269833,30.1001066168149,29.9125083191226,30.1030219016819,29.9467416954041,30.0703030788537,30.0172090323075,30.4208281143852,30.3642999387923,30.0824646088812,29.9724313720413,29.7089923520883,30.1891867756844,30.0182367920876,30.0574242997169,30.1182868337631,30.1328993296623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354778235157331,0.962772271923117,NA,NA,0.172652055011239,0.15734373871237,0.225769091912401,0.158968631766344,0.153195240162872,0.153549014596465,0.232286301081773,6.38497581917363e-07,9.72726538748248e-06,1.91921001466901e-06,4.1896043748798e-07,9.83645873020578e-06,2.19233051723222e-06,2.50092185478062e-06,6.23594727642285e-07,1.27345673831769e-06,3.20685288967149e-06,4.54920978985802e-06,3.85600904408534e-06,3.23382135263728e-06,2.12366518529247e-07,-0.112288615721841,-0.187266433500572,-0.00298045173643757,-0.00177110631004851,0.358484869292287,106.497106882865
2015,6,28.1571637203819,28.5421052230032,28.725861911116,28.7936170862076,28.9317610038901,28.2414383822924,28.4778866861381,28.7914528479943,28.9211014195492,29.2253378373158,28.802546289232,29.1445570595657,29.0231590714566,28.1884646862011,29.4241087593838,29.3962205280357,29.4622036308371,29.5180217614515,28.9583147589024,29.590528379871,29.2587606319304,29.5076638301726,29.5925799954322,29.5029799430601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192139975726604,0.840660661458969,0.905985741852186,2.06934976586298,NA,0.185542496187346,NA,0.255946386605501,0.392013405710083,0.247491936164874,0.209245617604024,0.185448870820514,0.389009681064636,6.50347175223942e-06,-8.32015757623594e-08,4.43854631529658e-06,1.36429492974672e-06,2.21143556681606e-06,4.28875067427725e-06,3.3110190426308e-06,9.13834223865706e-07,1.38911511328388e-06,4.79154072724233e-06,2.30729423586364e-06,1.00677457623988e-06,5.62224430026341e-07,2.51234233185094e-06,0.0226870714353922,-0.0794751001031777,-0.0589537851694857,-0.0922885598351186,0.091398067566427,32.1492504009694
2015,7,28.3765639671913,28.3768010293284,28.4205027080718,28.3555194062072,27.3143056233724,28.6187909327516,28.6830908862027,28.7909547885259,28.8166250228882,28.25319602809,28.9838571457636,28.631958794348,29.0068317989133,28.2752491643658,28.5469694137573,28.1038832778022,27.9294785294268,27.7108281669409,26.5160410967138,28.8096744012833,28.8117118525505,29.0724243354797,29.0559493565559,29.0809993362427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1904147770511,1.16846867302742,1.45160015132449,3.63886765169479,3.6614601809657,0.320784977381118,0.405209262887079,0.426707551418956,1.60988934810745,2.17691438914956,0.204204026554242,1.78632349548893,0.239651092943924,0.395770514768267,2.87027271212992e-06,8.64384060150769e-06,3.07357478277481e-06,3.56144418079706e-06,2.26903860796786e-05,-1.21932675597236e-06,4.97898195190957e-06,8.71490695146804e-07,2.60870503538513e-06,1.59016666479463e-05,-2.09992024387564e-06,3.8518979363289e-06,-4.03153102940015e-07,2.55950198446935e-06,0.14539406605256,0.295142837772701,0.411607220059349,0.580625839243016,1.69252617554095,217.583546149705
2015,8,28.078892892866,27.7767948737511,27.8161886699164,27.9244117512422,27.6191143845067,28.5151585006714,28.3612820185148,28.4260126339492,28.4481232101853,28.3437233915423,28.8370088003214,28.6495138450905,28.751430709407,28.2111003526754,28.175529288209,27.7584071301279,27.593054920435,27.820855340232,27.3099820282724,28.578911883831,28.7390868663788,28.8499618673325,28.911961877346,28.8061493682861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68387659054157,4.41430570967992,14.1658695240815,6.3200218690961,9.24923106693053,0.482471875846386,1.24639074943658,1.0767378588838,0.932314205217067,3.62711748017439,0.30306783550923,0.30597710029513,0.413306940635535,1.02405624550122,9.07609900728801e-06,1.81044935061436e-06,-2.06262359983808e-06,4.14098335655721e-07,2.13979568191765e-05,2.55835958583361e-06,4.51948046059877e-06,-1.75889140834329e-06,1.30017271715133e-06,1.5706944870307e-05,-4.27355629129955e-06,3.23019835434479e-06,-5.73499712090878e-06,1.28761579496484e-06,0.476597717007905,0.918997745421393,1.01977586851652,0.935405183218545,1.13231632490033,203.330216259684
2015,9,29.2204248016956,29.0161906106131,29.2203703986274,29.1232639948527,28.7818839860999,29.352395772934,29.2939392188927,29.3630950450897,29.3821212768555,28.9510869841645,29.2653570992606,29.1542397800245,29.2382452197191,29.1292214567644,29.0889755452331,29.0657904693791,29.1729383673719,29.1322433396777,28.5238524235278,29.1177799938571,29.114296148977,29.1955864247968,29.1783219392838,29.0911477685744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52333257552032,1.1929340033319,0.977728646135691,0.963108986988664,0.814223425473735,0.388609050821164,0.443749388538257,0.30172007823775,0.275550485571299,0.294886497845334,0.204062739687581,0.263877728781286,0.207790746154328,1.37037097140712,1.73738861377615e-06,6.72438263791264e-06,4.8520824066145e-06,2.79101264875583e-06,1.28726875724775e-05,-1.12495866027018e-07,4.38282282721542e-06,3.28985629153067e-06,2.02393564478598e-06,3.37231882395906e-06,2.17660977628127e-06,2.87569304987301e-06,2.8608515576608e-06,7.12408306895315e-07,-0.121477397135294,0.269510230770361,0.111247349408718,0.136712513059518,0.456361233619212,155.208361533392
2015,10,29.8580808061542,29.9007091116398,29.7198829316256,29.5064408253815,29.2328260670538,29.7395077618686,29.7370175411827,29.7189922776333,29.5352943196016,29.4566453053401,29.5099190832342,29.4552304896903,29.4694360867895,29.8626457204018,29.4053118073422,29.5158475523903,29.4052944613828,29.2998906918194,29.1607285175059,29.2527993774414,29.262699341774,29.3463243126869,29.3402118968964,29.2510493350029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505245542272608,0.676570121071783,0.78297647692549,0.651737641421127,0.721280894659716,0.179430314222811,0.336781238747198,0.209836477627102,0.183161580103528,0.204278948975909,0.202961520793866,0.172454230460254,0.189399446647866,0.996461424960176,4.1840546537565e-06,7.25378047832237e-06,-1.00517944190415e-06,2.5138701376958e-06,-4.65922383341422e-07,3.05974908826556e-06,4.11863885327203e-06,1.80393555808678e-07,-7.60785874263092e-07,2.03534300972617e-06,5.47038301034342e-07,1.15418813265933e-06,-3.98800206925364e-07,3.77902225068283e-06,-0.352320727397974,-0.377413305304895,-0.171500978062127,-0.0102858513788711,0.236610019735771,-7.37689729514626
2015,11,29.8750195614127,29.8119139969349,29.7076865523609,29.7941175909603,29.5665910027244,29.6707350523575,29.78679262917,29.7121453238006,29.7569893047374,29.6865586598714,29.563055711634,29.6679422028211,29.4241908330184,29.5971639359251,29.4772924661302,29.3727182104108,29.3578667076685,29.2824116876717,29.2102323244977,29.1750702568793,29.2622832119849,29.272708988805,29.175689680038,28.9982832607146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505788377910545,0.496576748910497,0.722288022894378,0.454130817535531,0.414010722006577,0.167055821645048,0.194616176954611,0.167392965310659,0.14199484857868,0.151541835308075,0.129067589435128,0.143219798886856,0.144089965134859,0.492050124844578,7.76529202539677e-07,-4.60954630767674e-06,2.43384682686486e-06,-5.28379018760461e-07,-9.35461315521025e-07,-8.19746654343589e-07,1.5384286308641e-06,-9.49793937934373e-07,3.61122938556946e-06,1.85606599183816e-06,1.39381627600019e-06,2.36862412975825e-06,6.31719351418741e-07,-1.82634540948357e-07,-0.447201765919338,-0.339228589225698,-0.129400441543027,-0.294687787814773,-0.142400169706011,-47.6612621583352
2015,12,29.7836750785073,29.6862305402756,29.4728290603822,29.2419575400974,28.9718875355191,29.5603663285573,29.5689549879594,29.4077326830696,29.4058616479238,29.1693396409353,29.3951007579935,29.3110110128028,29.2446139791737,29.4150627557956,29.5462629043538,29.4256689576876,29.3352597388956,29.2271053428235,28.8834542036057,29.3226993346214,29.3781743264198,29.3418118214607,29.2175492882729,29.0797743558884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670678662021219,0.629462595787589,0.644709414998779,0.324086583376156,0.249083731961514,0.16673862080574,0.1853589230299,0.211667030692101,0.145848281240463,0.143858650815487,0.131905002522469,0.129197671926022,0.129655290913582,0.718894996941353,-5.64610617708183e-06,-8.16746005511959e-06,6.82716313349374e-06,1.15587959962445e-06,-1.77193380560918e-05,-1.42264634906297e-06,-1.70470909828826e-06,1.0847356497834e-06,4.17359069501799e-06,-2.74273150479155e-06,2.05104278820826e-06,-2.55489437222423e-06,5.54218455590671e-07,-1.12378537858613e-06,-0.481183709181057,-0.293595981179621,-0.0789660126579683,0.0746606842243409,0.272726443654673,-137.982126084874
2016,1,29.0586809904679,28.9135107936629,28.9130237354952,29.05093000353,28.8459014355297,29.0725522474809,29.0564543247223,28.9029546896617,29.0490196637871,28.9932832481447,28.8723389649194,28.9453129571331,28.8457674459249,28.7336697829397,28.9976216425066,28.9034814948127,28.8992875814438,29.0233417593915,28.7465098102887,29.0169119119644,29.0406368470192,28.9416493487358,28.9822993826866,28.9892243766785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72794085908301,0.823049130388231,0.49130146682808,0.333576735404302,0.212147944080441,0.158724294519424,0.210102799868584,0.181406192374229,0.140669515435296,0.149023585319519,0.144307510331273,0.142983843259892,0.152338313378171,0.796103790362869,-8.36519518543355e-07,-9.77167236442256e-06,5.503912169047e-06,-4.58965430338e-06,-1.64631117058889e-05,-2.55950837413366e-09,-3.12195888279407e-06,2.24060836444551e-07,-1.0341959307425e-06,-4.84315320956897e-06,2.59706947966389e-07,-4.67624186057947e-06,-1.85809546099128e-06,-2.25988890149995e-07,-0.166772678624032,0.0795640684993373,-0.0863206875457543,-0.302590232290743,-0.000133989604780282,-81.0564642412832
2016,2,28.9300648371379,29.0397085626441,29.1669930248726,29.3693549306769,29.2056356080821,28.8063713105257,29.0619135454667,29.131175216039,29.3610531782904,29.2960285027822,29.2802980596369,29.2575729622329,29.2246215599628,28.5862355462771,29.0574631262517,29.1046183964563,29.1633882416619,29.3247819181802,28.9674252863283,28.6215060628255,28.84529271698,29.1064526926676,29.2655059789022,29.3125726750692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419913137968356,0.466331205017252,0.660597321497542,0.408568907758364,0.288361310878097,0.209538502502913,0.259731016889018,0.31076504247756,0.209777751304571,0.175519950413704,0.165733958717085,0.177103319596098,0.160428277064453,0.57798254170438,2.16928745544465e-07,-5.43906176062592e-06,-3.64316355233091e-06,-2.97176464646699e-06,-1.02496143081036e-05,-3.17460642691003e-06,-1.48396084676466e-06,-8.38714519204586e-07,-4.24458732489086e-06,-4.71721474357507e-06,-2.38447245046543e-06,-6.24087921210048e-06,-6.55942664667711e-06,-1.19699044564026e-06,-0.399100986722416,-0.355282917688736,-0.255536471731297,-0.313138945060864,0.0189859518806657,55.0854488530312
2016,3,30.0665087805854,30.134301426899,30.2258953875806,30.3751431107521,30.293754708277,29.8382717636991,29.970940645076,30.1332087516785,30.3482395013173,30.3804004960141,30.2569121053396,30.2253250439962,30.050477429855,29.5017730943502,30.0126487457234,30.1476629915692,30.2293048567242,30.360692260058,30.0527771313985,29.6976368284225,29.8827742910385,30.1284618353844,30.1617743015289,30.1550743031502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326287299048069,0.552170306176883,0.473394221350895,0.386653707493707,0.290137053346346,0.237382047898034,0.325795961982561,0.316097835752558,0.237858243258063,0.18049362368798,0.224561251855958,0.149454304652119,0.14646138891719,0.616893174757042,3.78137541032528e-09,-4.58909330518509e-06,-2.9636061498195e-07,-9.20906476955871e-07,-2.34947752157192e-06,-2.33300718441853e-06,-4.68336233253645e-07,-1.64701603267758e-06,-1.87859046974381e-06,-2.91425851103262e-06,-1.51302129735165e-06,-1.12705214121434e-06,-8.91067028009195e-07,-1.86956666061314e-06,-0.573363476307485,-0.461661929777829,-0.248264031475266,-0.300468250115713,-0.243277278422067,166.226830392099
2016,4,30.5338470325914,30.5698486792075,30.7556734477004,30.7656105618144,30.6617180164044,30.305503592027,30.3748737203664,30.6706593668359,30.848176314614,30.8846107375956,30.8311607755464,31.0252539941243,30.8310661826815,30.1057581556387,30.7192699785487,30.6761744655955,30.7430280186369,30.9234495336846,30.7755906744243,30.3687477185649,30.4840896409558,30.7693670605075,30.8971606002315,31.1025670279226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616971622608351,1.13437972526402,0.296586868955809,0.453762322587451,0.4258876242688,0.198041519633046,0.258754299233797,0.197271152672978,0.16690964392442,0.19500902828249,0.174483786560729,0.136380577765899,0.150798778992797,0.66864537743828,-1.47953027465064e-06,-1.5001230622147e-07,-3.15012599116926e-07,6.24934982668562e-07,6.00287940718166e-06,-1.72483394123901e-06,-7.45537301613892e-07,9.71977169683669e-07,-3.34645979194192e-07,1.92252274374645e-06,-1.71890461887336e-06,-1.10593836938122e-06,-1.54499811653453e-06,-1.80571250331357e-06,-0.501984324892305,-0.399633975102635,-0.504625393088922,-0.242731175044106,0.169348166277121,262.280706113197
2016,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8821596710578,30.7901630146163,30.6441138750977,30.6709639974262,30.4084888829125,30.8097493314743,30.784274315834,30.8552868294716,30.8958243322372,30.7894743204117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45006693538624,0.805717489388254,0.20202640564211,0.393576774411573,3.96354455524369,0.156346624510156,0.22221563678624,0.168414485271417,0.155122809189481,0.249792881040688,0.201380167073674,0.132114570259171,0.111225325997188,0.887778444810559,4.48999896889291e-06,6.20559900426088e-06,-2.54417695799702e-07,1.24768106957163e-06,1.90932075364951e-06,3.9828609303072e-07,2.88566904091765e-06,-7.00719274107087e-07,8.24156765588668e-08,-9.4322705456801e-07,-2.13554639919615e-06,-4.32840013132818e-06,-1.93723187180694e-06,-3.67465219359618e-07,NA,NA,NA,NA,NA,205.738997746524
2016,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9326500885951,29.338724382462,28.6804831856895,28.7160021660204,27.8332251818804,29.4085412449991,29.4963606631371,29.5677670804916,29.5547219356414,29.4865541864211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698033702373505,NA,1.71694097702748,1.49358896184559,0.151926853908942,0.145973435262354,0.142869351165635,0.184809725512477,0.492921270926793,0.150773071028568,0.185819839295887,0.157974614076457,0.538708985130364,3.21200864163984e-06,1.49600318195553e-06,6.27728191334013e-06,3.68010280628648e-06,2.03055484841267e-05,4.74973341397344e-06,2.95085577986158e-06,8.30310612968788e-06,1.75481864516769e-06,9.49761301458436e-06,-9.372237781027e-07,2.00781128356198e-06,-1.25770243178512e-06,6.61146036058969e-07,NA,NA,NA,NA,NA,166.651538735899
2016,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7020781843559,27.0030499923797,26.8960236840778,27.1537629417751,26.3325862056679,28.2244869184494,28.1288243889809,28.2960619187355,28.5123493862152,28.5412743973732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31537199020386,3.81887052953243,1.52475210744888,18.5889582845072,12.0180275895938,NA,NA,0.423981934785843,0.279244338326594,7.4721744659132,0.334949968428147,0.250978858900719,0.246798218242706,NA,4.76943171747735e-06,4.00162488176647e-06,5.16089498319161e-06,1.19922753513562e-05,1.46832282249913e-05,3.22406889239346e-07,2.88287380657414e-06,3.53802088710609e-06,1.02209409851639e-05,8.55405235155183e-06,3.91313877749464e-06,2.63939173748895e-06,-4.94555232939977e-07,2.19901538197779e-06,NA,NA,NA,NA,NA,181.270681748913
2016,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0814395883809,26.6438386809258,26.7924993700451,26.8625265722689,25.7523257831732,28.0297119116783,28.0993368864059,28.1567868947983,28.1950869083405,28.2645868897438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35813820746637,4.59883380651474,5.81167329268022,5.189746955673,19.0553204956509,NA,1.51135671783138,1.64458972394466,1.1211619174006,4.57170220014654,0.371003569022082,0.234824670086928,0.214610601855716,1.43325725078583,1.73342932612286e-06,3.26185607946172e-06,4.9650810183266e-06,1.15935318070534e-05,3.22369278364931e-05,3.17049856164431e-06,4.07551514221584e-06,7.12766860601732e-06,8.53552839998883e-06,1.57144790354442e-05,5.50725540842509e-07,4.01596515075653e-06,-1.45146666380677e-06,3.16254460710984e-06,NA,NA,NA,NA,NA,206.846116234164
2016,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4790597196047,26.0912436442807,26.2672036625578,26.4393682466483,25.2354653915624,28.00125101151,27.9672639170001,27.6900768156975,27.8185026156518,27.8656768281998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8315715680177,14.8820982519731,5.42366204151562,10.3112281420956,9.23878494424752,0.316936806500333,39.0626160568482,21.3071239210155,6.46286366576311,4.63438798648454,21.0166778021389,4.63581958807063,4.00553069978952,4.47500814738665,2.15232604716675e-07,4.21366542013857e-06,1.10310516447498e-05,5.10424617171059e-06,4.99026881091898e-06,2.53767053436604e-06,7.1104071731947e-07,9.61237554292893e-06,5.65231100381425e-06,6.43724075767631e-06,5.30592367538148e-06,5.18171613066443e-06,3.93985872842282e-06,2.78416607682407e-06,NA,NA,NA,NA,NA,294.177156725784
