time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-01-01T00:00:00Z,11.375,70.625,-2.07227,-4.2422023,4.9590287,-10.92596,-24.232435,80.0
2010-01-01T00:00:00Z,11.375,70.875,-1.9486662,-4.2132087,4.888071,-10.132454,-23.805162,80.0
2010-01-01T00:00:00Z,11.375,71.125,-1.8647377,-4.107917,4.7850676,-9.552585,-22.950619,81.0
2010-01-01T00:00:00Z,11.375,71.375,-1.7258743,-3.9904168,4.63743,-8.575963,-21.79088,80.0
2010-01-01T00:00:00Z,11.375,71.625,-1.5976927,-3.8744428,4.536716,-7.690899,-20.966856,81.0
2010-01-01T00:00:00Z,11.625,69.625,-2.2538607,-4.449734,5.206236,-12.635048,-26.67399,86.0
2010-01-01T00:00:00Z,11.625,69.875,-2.1821399,-4.3780136,5.114678,-11.99414,-25.788927,86.0
2010-01-01T00:00:00Z,11.625,70.125,-2.1516206,-4.428371,5.1478677,-11.780504,-26.246717,84.0
2010-01-01T00:00:00Z,11.625,70.375,-2.0829518,-4.3825917,5.0757656,-11.200635,-25.60581,86.0
2010-01-01T00:00:00Z,11.625,70.625,-2.009705,-4.320027,4.984207,-10.651284,-24.903864,81.0
2010-01-01T00:00:00Z,11.625,70.875,-1.8693157,-4.2422023,4.874337,-9.705182,-23.98828,83.0
2010-01-01T00:00:00Z,11.625,71.125,-1.7914912,-4.1735334,4.807957,-9.247391,-23.530489,82.0
2010-01-01T00:00:00Z,11.625,71.375,-1.638894,-4.0911307,4.683209,-8.270768,-22.614904,81.0
2010-01-01T00:00:00Z,11.625,71.625,-1.5610694,-3.9354818,4.5584607,-7.5993404,-21.302568,83.0
2010-01-01T00:00:00Z,11.875,69.625,-2.2019775,-4.533663,5.2600265,-12.665567,-27.80321,87.0
2010-01-01T00:00:00Z,11.875,69.875,-2.2157114,-4.4970393,5.2222586,-12.665567,-27.498016,86.0
2010-01-01T00:00:00Z,11.875,70.125,-2.0860038,-4.5428185,5.214247,-11.749985,-27.498016,86.0
2010-01-01T00:00:00Z,11.875,70.375,-1.9959713,-4.3856435,5.0334196,-10.681804,-25.63633,85.0
2010-01-01T00:00:00Z,11.875,70.625,-1.908991,-4.3505464,4.969329,-10.071415,-25.239576,84.0
2010-01-01T00:00:00Z,11.875,70.875,-1.8021729,-4.2742476,4.8869267,-9.430507,-24.476591,84.0
2010-01-01T00:00:00Z,11.875,71.125,-1.6617835,-4.2086306,4.7862124,-8.514924,-23.774643,82.0
2010-01-01T00:00:00Z,11.875,71.375,-1.5412318,-4.150644,4.696943,-7.7824574,-23.133736,82.0
